ShoulderDistance,EyeDistance,ShoulderEyeDistance,ShoulderSlope,EyeSlope,WristEyeDistance,posture
945.5416437,156.4608577,56.5,0.43202765,0.076923077,-1,2
590.7901489,157.0031847,515.1079984,1.465465465,0.161290323,-1,2
786.4636037,157.990506,87.50142856,0.697674419,0.16025641,-1,2
541.2023651,411.2517477,500.7933706,0.164794007,0.428571429,-1,2
515.1543458,135.3292282,570.9312568,0.925925926,0.187969925,-1,2
481.5018172,157.990506,469.1153909,2.19,0.16025641,-1,2
541.0406639,370.314731,494.9813128,0.162921348,0.486486486,-1,2
496.037297,135.3292282,489.5367708,2.601123596,0.187969925,-1,2
931.4869833,419.0763654,257.0957993,0.389400922,0.3125,-1,2
786.4636037,155,68.0661443,0.697674419,0,-1,2
932.2944814,178.4740878,82.5378701,0.532199271,0.073033708,-1,2
546.8034382,139.2838828,306.1413072,0.211214953,0.28358209,-1,2
578.5568252,162.8649747,578.5423494,1.158730159,0.322580645,-1,2
545.8250636,156.4608577,293.0874443,0.211610487,0.076923077,-1,2
950.2389173,178,61.07781921,0.577156744,0,-1,2
793.3750689,156,50.99019514,0.491573034,0,-1,2
875.6945815,156.4608577,119.8676353,0.513478819,0.076923077,-1,2
521.6742278,157.0031847,294.4970288,0.1953125,0.161290323,-1,2
881.7085686,250,317.9661932,0.530166881,0.75,-1,2
937.9920042,138.3220879,21.9544984,0.546780073,0.285714286,-1,2
521.6742278,136.3121418,311.328203,0.1953125,0.186567164,-1,2
543.2826152,138.3220879,300.3052614,0.187265918,0.285714286,-1,2
855.2987782,139.2838828,44,0.529100529,0.28358209,-1,2
736.0883099,139.0143877,102.2802522,0.707154742,0.276119403,-1,2
440.2147203,160.5615147,524.3493587,1.310861423,0.243589744,-1,2
893.6917813,156.4608577,97.23296766,0.562259307,0.076923077,-1,2
602.2565898,138.0507153,643.0001944,0.920993228,0.278195489,-1,2
506.5964864,141.7391971,330.2552043,0.278688525,0.368421053,-1,2
453.547131,956.8725098,329.9128673,0.930722892,0.090241343,-1,2
531.6013544,146.7412689,337.5385163,0.294117647,0.466165414,-1,2
531.3200542,121.3342491,348.7065385,0.292156863,0.441441441,-1,2
513.8725523,117.0042734,352.7651485,0.329918033,0.333333333,-1,2
433.3889708,156.5407295,603.180943,1.934673367,0.083333333,-1,2
447.6929752,135.1480669,558.0112006,1.041935484,0.180451128,-1,2
508.4014162,197,647.9955633,1.326797386,0,-1,2
695.7794191,120.420098,131.6605484,0.786106033,0.445454545,-1,2
472.1408688,154.4668249,525.6607746,1.684647303,0.077922078,-1,2
547.2193345,138.0507153,565.6494056,1.310240964,0.278195489,-1,2
434.6699898,159.3549497,592.562233,2.242937853,0.238709677,-1,2
908.8613756,141.7391971,19.00657781,0.545112782,0.368421053,-1,2
509.2838109,138.0507153,342.1257079,0.305954825,0.278195489,-1,2
508.3787958,135.3292282,544.3833668,1.159638554,0.187969925,-1,2
337.3262516,711.7056976,313.5602016,2.330827068,0.087447109,-1,2
501.0429123,178.7568181,635.2042978,1.423611111,0.141242938,-1,2
495.6863928,138.0507153,591.5380377,0.859042553,0.278195489,-1,2
493.0283967,138.0507153,342.9303865,0.345493562,0.278195489,-1,2
460.9902385,121.3342491,341.7959918,0.279279279,0.441441441,-1,2
498.8386513,121.7415295,521.1000384,1.586466165,0.45045045,-1,2
496.798752,177.476759,543.9129066,3.04516129,0.073446328,-1,2
489.2954118,200.3596766,577.3599397,2.246231156,0.06,-1,2
749.9893333,138.0507153,90.41294155,0.680645161,0.278195489,-1,2
404.2004453,138.0507153,525.5492365,1.329218107,0.278195489,-1,2
514.003891,138.0507153,555.7665877,1.322580645,0.278195489,-1,2
535.1112034,138.0507153,342.4770065,0.317647059,0.278195489,-1,2
514.1867365,142.0880009,352.646069,0.331967213,0.37593985,-1,2
494.2924236,138.0507153,533.846654,1.241935484,0.278195489,-1,2
916.7878708,138.0507153,38.94226496,0.5,0.278195489,-1,2
641.4803193,864.9670514,254.4783881,1.149643705,0.235154394,-1,2
538.145891,138.0507153,589.6238208,1.02393617,0.278195489,-1,2
370.5995143,200.3596766,528.2139718,4.090909091,0.06,-1,2
456.4263358,138.0507153,557.9554194,1.080645161,0.278195489,-1,2
489.2412493,138.0507153,347.9673117,0.319742489,0.278195489,-1,2
461.7899956,177.4063133,546.5850803,2.806451613,0.06779661,-1,2
826.7823172,142.0880009,56.43580424,0.669577875,0.37593985,-1,2
501.0429123,121.3342491,532.4326248,1.423611111,0.441441441,-1,2
534.1582163,134.3465668,338.4915065,0.31827112,0.189393939,-1,2
498.6481726,135.1480669,465.5128892,2.022624434,0.180451128,-1,2
498.3061308,178.6197078,563.2477253,1.59245283,0.13559322,-1,2
756.5619605,138.0507153,51.4781507,0.702746365,0.278195489,-1,2
566.7106846,137.0875633,520.1254656,1.389728097,0.28030303,-1,2
475.0789408,135.1480669,515.8984881,1.161290323,0.180451128,-1,2
731.9070979,135.3292282,59.77039401,0.705685619,0.187969925,-1,2
587.657213,942.8478138,286.4528757,0.973871734,0.160042965,-1,2
580.4446571,135.3292282,533.4308765,1.299435028,0.187969925,-1,2
731.1313152,133.5402561,81.88406438,0.541213064,0.090225564,-1,2
679.2466415,135.3292282,81.68537201,0.625,0.187969925,-1,2
499.3525808,135.3292282,524.2988175,1.123493976,0.187969925,-1,2
636.6074143,846.4827228,239.9760405,0.841889117,0.103325416,-1,2
685.4407341,135.3292282,98.18986709,0.560200669,0.187969925,-1,2
562.8587745,157.0031847,546.5281329,0.994987469,0.161290323,-1,2
783.1079108,135.3292282,42.20189569,0.695178849,0.187969925,-1,2
603.4567093,159.5900999,532.8388593,1.255319149,0.24516129,-1,2
610.1843984,155.4638222,612.1131431,1.403954802,0.077419355,-1,2
749.9893333,135.3292282,58.19364226,0.680645161,0.187969925,-1,2
585.8668791,181.8048404,556.8736392,1.962406015,0.207865169,-1,2
480.8003744,135.3292282,503.2526701,1.336805556,0.187969925,-1,2
442.4624278,156.4608577,509.6452197,3.172932331,0.076923077,-1,2
541.7933185,135.3292282,488.1664675,1.77443609,0.187969925,-1,2
897.1644219,136.3121418,61.8728535,0.513784461,0.186567164,-1,2
725.0544807,138.3220879,74.70107094,0.685618729,0.285714286,-1,2
503.7549007,138.0507153,335.7070896,0.256147541,0.278195489,-1,2
586.9241859,162.5607579,624.2695732,1.457831325,0.316129032,-1,2
476.6015107,159.5900999,468.6747273,1.687242798,0.24516129,-1,2
757.3803536,135.1480669,54.52063829,0.701612903,0.180451128,-1,2
527.5642141,178.6197078,618.6487291,1.234939759,0.13559322,-1,2
538.0204457,135.3292282,570.7766639,0.795724466,0.187969925,-1,2
744.613994,138.0507153,89.9888882,0.503759398,0.278195489,-1,2
467.9540576,178.4740878,586.7878663,1.447368421,0.073033708,-1,2
744.613994,138.0507153,89.9888882,0.503759398,0.278195489,-1,2
612.8882443,157.0031847,624.2695732,1.287234043,0.161290323,-1,2
427.7627847,135.3292282,494.1834174,1.259398496,0.187969925,-1,2
793.4595138,138.0507153,57.07013229,0.577874818,0.278195489,-1,2
546.5180692,180.8258831,523.3937332,2.557788945,0.209039548,-1,2
520.1586297,159.3549497,477.5073298,1.680451128,0.238709677,-1,2
534.8093118,157.0031847,341.6610162,0.315686275,0.161290323,-1,2
465.4653585,138.0507153,480.2759623,1.633744856,0.278195489,-1,2
498.6481726,181.0331461,561.8347177,2.022624434,0.214689266,-1,2
478.3576068,199.4241711,515.4852083,2.185929648,0.065326633,-1,2
535.1112034,138.3220879,350.4229587,0.317647059,0.285714286,-1,2
498.6481726,160.3277892,455.555979,2.022624434,0.237179487,-1,2
596.1778258,182.0109887,566.7106846,1.8125,0.213483146,-1,2
400.8802814,135.1480669,460.1532353,1.748743719,0.180451128,-1,2
556.1186924,135.3292282,341.178106,0.304511278,0.187969925,-1,2
607.704698,687.3870816,236.1747235,1.53313253,0.261654135,-1,2
605.3643531,156.8470593,554.8948099,1.033254157,0.15483871,-1,2
727.8049189,135.3292282,56.89024521,0.85198556,0.187969925,-1,2
530.631699,138.0507153,570.7766639,0.767220903,0.278195489,-1,2
567.2953375,157.0031847,604.0235923,1.385542169,0.161290323,-1,2
538.8654749,135.1480669,344.8220556,0.341176471,0.180451128,-1,2
689.525199,121.7415295,105.8914539,0.562396007,0.45045045,-1,2
417.8145522,139.0143877,459.2847701,2.503225806,0.276119403,-1,2
523.3593412,160.5615147,490.6630718,1.897540984,0.243589744,-1,2
801.0305862,139.0143877,38.51298482,0.736434109,0.276119403,-1,2
535.4773571,142.0880009,579.7467119,1.123595506,0.37593985,-1,2
746.0898069,149.4021419,300.3252404,0.581395349,0.900900901,-1,2
791.6084891,143.0244734,66.37017402,0.562318841,0.373134328,-1,2
517.0009671,178.4740878,471.7258208,1.327974277,0.073033708,-1,2
842.2143433,406.6743169,221.3057839,0.5626703,0.396825397,-1,2
838.632816,369.778312,239.3579955,0.48015873,0.280898876,-1,2
394.7074866,138.0507153,442.8317965,2.341935484,0.278195489,-1,2
854.7514259,138.3220879,83.95981181,0.596730245,0.285714286,-1,2
841.4618233,200,45.98369276,0.769115442,0,-1,2
573.7909027,157.0031847,501.9028791,1.264044944,0.161290323,-1,2
886.5128313,136.3121418,99.28242543,0.612433862,0.186567164,-1,2
607.0494214,135.3292282,501.1239867,1.256613757,0.187969925,-1,2
848.1633097,182.0109887,82.23898102,0.579019074,0.213483146,-1,2
869.3934667,391.0038363,242.6793151,0.421972534,0.264550265,-1,2
428.9813516,163.816971,448.2970555,2.580645161,0.320512821,-1,2
881.41931,178,71.21797526,0.664850136,0,-1,2
935.9081151,361.3585477,293.720956,0.403225806,0.174157303,-1,2
499.6498774,143.0244734,457.2116578,3.064516129,0.373134328,-1,2
772.4312267,127.1416533,72.23053371,0.658914729,0.558558559,-1,2
957.3531219,370.314731,293.720956,0.532544379,0.486486486,-1,2
995.775075,139.2838828,106.976633,0.562211982,0.28358209,-1,2
452.3825815,160.3277892,424.7849456,2.741935484,0.237179487,-1,2
919.2306566,143.0244734,12.61942946,0.626444159,0.373134328,-1,2
545.7930011,138.0507153,523.1615429,1.602076125,0.278195489,-1,2
501.3781008,139.2838828,502.439051,1.795081967,0.28358209,-1,2
886.5128313,122.6539849,33.36540124,0.612433862,0.446428571,-1,2
818.2328519,201.5564437,313.081459,0.414021164,0.125,-1,2
386.5979824,133.6338281,449.4374261,2.729323308,0.097744361,-1,2
934.898925,178,67,0.727513228,0,-1,2
915.0568288,121.7415295,66.73080248,0.486026731,0.45045045,-1,2
483.9256141,160.5615147,478.377466,2.528089888,0.243589744,-1,2
797.9555125,121.7415295,71.21797526,0.656671664,0.45045045,-1,2
829.1978051,147.1665723,49.41912585,0.596910112,0.473684211,-1,2
537.1824643,157.990506,546.4087298,1.408360129,0.16025641,-1,2
918.3811845,333.2161461,303.7963956,0.34562212,0.036036036,-1,2
490.0622409,136.3121418,502.439051,1.741803279,0.186567164,-1,2
981.5869804,385.3686547,303.3562262,0.398026316,0.198412698,-1,2
899.6338144,147.6482306,45.23549491,0.577663671,0.462686567,-1,2
604.0529778,136.3121418,556.0379933,1.370786517,0.186567164,-1,2
989.4690495,122.6539849,45.74111936,0.547235023,0.446428571,-1,2
535.4773571,139.0143877,558.8633554,1.123595506,0.276119403,-1,2
945.8593976,178.4040358,71.92009455,0.50295858,0.06741573,-1,2
843.8963206,143.0244734,75.5,0.496031746,0.373134328,-1,2
397.8869186,157.990506,459.2300622,2.819548872,0.16025641,-1,2
894.331594,398.1318877,249.3240863,0.42527339,0.330687831,-1,2
464.6170466,136.3121418,456.9162943,2.825806452,0.186567164,-1,2
886.5128313,273.8046749,310.3675241,0.612433862,0.935,-1,2
879.414578,142.0880009,72.8989026,0.453183521,0.37593985,-1,2
468.2104228,139.2838828,560.7613129,1.125401929,0.28358209,-1,2
746.0898069,121.7415295,100.9418149,0.581395349,0.45045045,-1,2
875.6945815,268.4771871,303.7963956,0.513478819,0.459016393,-1,2
804.604872,121.7415295,67.67569726,0.674662669,0.45045045,-1,2
501.9103506,117.3243368,523.947755,1.5917603,0.342342342,-1,2
493.4784696,157.0031847,535.3150941,1.384083045,0.161290323,-1,2
860.9622524,178,111.8033989,0.613079019,0,-1,2
835.9162637,121.7415295,66.89730936,0.544959128,0.45045045,-1,2
893.6917813,122.6539849,32.00390601,0.562259307,0.446428571,-1,2
874.1287091,255.2665274,310.5937862,0.436953808,0.307377049,-1,2
580.0982675,143.0244734,545.6431984,1.426426426,0.373134328,-1,2
747.4610358,163.370744,300.5544876,0.662921348,1.539325843,-1,2
849.1672391,143.0244734,82.6695228,0.433889602,0.373134328,-1,2
511.3051926,122.6539849,559.4115212,1.165165165,0.446428571,-1,2
793.9735512,200,140.7213559,0.717829457,0,-1,2
945.8593976,122.6539849,60.6011551,0.50295858,0.446428571,-1,2
587.6937978,135.3292282,568.0726186,1.19047619,0.187969925,-1,2
904.4080937,402.0609407,252.3237008,0.455650061,0.362433862,-1,2
810.8563375,142.0880009,72.57582242,0.54494382,0.37593985,-1,2
983.7647076,179.4017837,51.79285665,0.533410138,0.067039106,-1,2
534.8093118,142.0880009,546.3231644,1.557093426,0.37593985,-1,2
534.4698308,117.0042734,523.1615429,1.734082397,0.333333333,-1,2
797.9555125,200.4719432,303.3562262,0.656671664,1.127819549,-1,2
867.8277479,127.1416533,34.00735215,0.630790191,0.558558559,-1,2
487.797089,142.0880009,456.7124369,4.279279279,0.37593985,-1,2
817.2784103,143.0244734,55.6057551,0.634782609,0.373134328,-1,2
859.4242259,238.4386714,310.8154597,0.465982028,0.391891892,-1,2
863.1848006,112,115.1043005,0.685393258,0,-1,2
556.3595959,111,383.7072452,2.049180328,0,-1,2
605.1884004,112,345.0612265,2.536036036,0,-1,2
378.8258175,111,303.7770564,0.066137566,0,-1,2
925.0540525,111.7586686,133.5,0.767029973,0.117117117,-1,2
404.1051843,112,314.7876268,0.124688279,0,-1,2
1021.209087,133.5402561,169.1870267,0.619815668,0.090225564,-1,2
402.7964747,114.7562634,322.5561967,0.094763092,0.223214286,-1,2
378.2234789,117.3243368,320.5191102,0.034391534,0.342342342,-1,2
977.7136595,111.6467644,140.5640423,0.51843318,0.108108108,-1,2
600.7403765,111.6467644,445.4054333,1.501501502,0.108108108,-1,2
1014.420524,111.7586686,178.5140051,0.60483871,0.117117117,-1,2
588.9940577,111.7586686,389.4637339,1.966292135,0.117117117,-1,2
1074.240662,575.8784594,262.2236641,0.509926855,0.269784173,-1,2
855.9024477,156.4608577,111.4955156,0.667134831,0.076923077,-1,2
529.9603759,112.6410227,323.5065687,3.857142857,0.107142857,-1,2
814.7109917,111.6467644,55.38275905,0.842696629,0.108108108,-1,2
427.6657573,117.0042734,332.0993827,0.14893617,0.333333333,-1,2
863.1848006,114.7562634,45.62071898,0.685393258,0.223214286,-1,2
547.0685515,92.44457799,423.2688271,2.252252252,0.280898876,-1,2
432.0567092,113.7804904,319.1602262,0.208037825,0.225225225,-1,2
1001.732998,113.7804904,100.2110273,0.636686391,0.225225225,-1,2
453.4247457,113.7804904,328.3976248,0.195505618,0.225225225,-1,2
380.9002494,113.7804904,314.7240855,0.100263852,0.225225225,-1,2
593.1138171,114.0043859,322.5,2.477477477,0.234234234,-1,2
425.9448321,92.44457799,300.7012637,0.11820331,0.280898876,-1,2
467.1809071,134.6291202,346.7711782,0.027837259,0.097014925,-1,2
526.636497,134.6291202,482.4077632,1.366559486,0.097014925,-1,2
600.6105227,111,367.0667514,2.014981273,0,-1,2
790.8944304,111,99.95123811,0.637181409,0,-1,2
542.0332093,136.3121418,375.9404873,8.151515152,0.186567164,-1,2
839.9220202,134.5362405,78.58275892,0.834108527,0.089552239,-1,2
568.0712983,134.5362405,367.8848325,2.102459016,0.089552239,-1,2
957.7191655,113.7804904,127.7810628,0.655430712,0.225225225,-1,2
657.5165397,111.6467644,400.7109307,1.423280423,0.108108108,-1,2
872.8447743,112.7519401,122.5,0.844077961,0.116071429,-1,2
806.8785534,92.44457799,90.51657307,0.974048443,0.280898876,-1,2
472.9841435,113.7804904,301.8029158,0.160599572,0.225225225,-1,2
818.8491925,114.7562634,128.258528,0.712143928,0.223214286,-1,2
637.2228809,92.44457799,389.9631393,1.357142857,0.280898876,-1,2
565.8524543,139.2838828,336.3900266,4.135338346,0.28358209,-1,2
816.1035474,111.7586686,111.1901524,0.775193798,0.117117117,-1,2
561.8051264,113.7804904,311.5,2.625,0.225225225,-1,2
567.1551816,113.7804904,356.533659,1.688581315,0.225225225,-1,2
632.7187369,135.3292282,437.6622556,1.615615616,0.187969925,-1,2
953.593729,111.6467644,179.0111728,0.706033376,0.108108108,-1,2
907.6965352,89.94442729,135.8206538,0.790730337,0.146067416,-1,2
607.0494214,113.7804904,401.279516,1.256613757,0.225225225,-1,2
582.0034364,89,333.5539686,2.423423423,0,-1,2
471.2303046,134.5362405,354.8668764,0.13490364,0.089552239,-1,2
383.2140394,89.94442729,289.9418045,0.166666667,0.146067416,-1,2
654.1085537,89,412.4151428,1.690690691,0,-1,2
358.9122455,90,284.995614,0.103641457,0,-1,2
939.3966149,134,117.5010638,0.67394095,0,-1,2
380.8017857,111.6467644,279.1509448,0.09762533,0.108108108,-1,2
1046.231332,134.5362405,183.3575742,0.617977528,0.089552239,-1,2
359.494089,111.7586686,283.4863312,0.140449438,0.117117117,-1,2
445.1617683,114.7562634,311.4843495,0.026966292,0.223214286,-1,2
446.5355529,93.40770846,325.8577143,0.083146067,0.277777778,-1,2
472.0889747,111,344.0003634,0.132478632,0,-1,2
468.4634457,133.6338281,338.1789467,0.079229122,0.097744361,-1,2
493.0415804,113.7804904,332.1821789,0.128834356,0.225225225,-1,2
475.5092008,134.6291202,286.4349839,21.59090909,0.097014925,-1,2
611.6028123,112.6410227,467.5002674,1.540540541,0.107142857,-1,2
451.2759688,89.94442729,301.5377257,0.168539326,0.146067416,-1,2
989.8631219,112,138.8029178,0.668286756,0,-1,2
425.9448321,112,295.5778239,0.11820331,0,-1,2
403.1128874,89.80534505,289.7347925,0.125,0.134831461,-1,2
995.775075,111.7586686,179.3223355,0.562211982,0.117117117,-1,2
590.7901489,603.9114173,198.7422954,1.465465465,0.302768166,-1,2
624.4237343,111.7586686,433.6948812,1.441011236,0.117117117,-1,2
517.3867026,134.5362405,384.7378978,3.759398496,0.089552239,-1,2
807.0303588,112.7519401,78.58275892,0.823434992,0.116071429,-1,2
432.0567092,134.6291202,302.3615386,0.208037825,0.097014925,-1,2
425.9448321,575.8784594,447.6664495,0.11820331,0.269784173,-1,2
588.8301962,111.6467644,367.049043,1.607717042,0.108108108,-1,2
359.494089,112.7519401,258.6140947,0.140449438,0.116071429,-1,2
1001.710537,134.6291202,191.6070197,0.576036866,0.097014925,-1,2
337.721779,111.6467644,260.8241745,0.149700599,0.108108108,-1,2
567.7552289,113.7804904,367,1.52733119,0.225225225,-1,2
314.1862505,111.6467644,256.5745506,0.118589744,0.108108108,-1,2
413.2807762,113.7804904,287.7103578,0.249376559,0.225225225,-1,2
359.494089,111.6467644,262.9244188,0.140449438,0.108108108,-1,2
578.6752112,112.6410227,389.6848085,1.569131833,0.107142857,-1,2
425.9448321,156.5407295,313.8447068,0.11820331,0.083333333,-1,2
410.3291362,111,281.7148381,0.216957606,0,-1,2
337.721779,134.6291202,250.8311185,0.149700599,0.097014925,-1,2
870.025287,134.6291202,94.41001006,0.702247191,0.097014925,-1,2
577.5127704,118.2708755,312.0789163,1.730103806,0.339285714,-1,2
881.41931,111.6467644,156.0424622,0.664850136,0.108108108,-1,2
637.2228809,590.8773138,180.0368018,1.357142857,0.35971223,-1,2
434.659637,136.3121418,312.7115284,0.236406619,0.186567164,-1,2
523.2485069,114.7562634,346.534991,1.685393258,0.223214286,-1,2
556.3595959,114.7562634,334.2338253,2.049180328,0.223214286,-1,2
740.4897028,113.7804904,55.93969968,0.960674157,0.225225225,-1,2
818.8491925,112.7519401,123.9647127,0.712143928,0.116071429,-1,2
429.597486,135.3292282,313.1932311,0.177304965,0.187969925,-1,2
554.1958138,139.0143877,337.3017937,4.045112782,0.276119403,-1,2
334.9343219,135.5175265,262.751784,0.074850299,0.195488722,-1,2
637.2228809,112.6410227,356.0003511,1.357142857,0.107142857,-1,2
617.2746552,112.6410227,356.2372805,1.291005291,0.107142857,-1,2
334.9343219,114.7562634,263,0.074850299,0.223214286,-1,2
588.8301962,113.7804904,345.226375,1.607717042,0.225225225,-1,2
336.043152,136.3121418,257.2353008,0.110778443,0.186567164,-1,2
432.0567092,112,282.0004433,0.208037825,0,-1,2
475.9464256,156,339.3983648,2.903225806,0,-1,2
388.8573003,111,282.3583716,0.229551451,0,-1,2
588.8301962,134,378.5,1.607717042,0,-1,2
424.0813601,111,284.0422504,0.344139651,0,-1,2
423.7570058,112,281.7348044,0.341645885,0,-1,2
431.854142,111,282.4380463,0.205673759,0,-1,2
507.2563455,396.6875345,174.416169,2.668539326,0.491573034,-1,2
431.854142,134.5362405,275.7399137,0.205673759,0.089552239,-1,2
454.5987242,111,283.982834,0.197309417,0,-1,2
431.854142,112.6410227,279.0707796,0.205673759,0.107142857,-1,2
1008.823572,545.080728,237.6068181,0.533707865,0.365234375,-1,2
467.6686861,111.7586686,294.8219802,0.053533191,0.117117117,-1,2
468.1805207,134.6291202,288.2099929,0.027777778,0.097014925,-1,2
406.9705149,113.7804904,277.0329403,0.1875,0.225225225,-1,2
405.9187111,112.7519401,265.1249705,0.157107232,0.116071429,-1,2
429.597486,111.7586686,282.8568543,0.177304965,0.117117117,-1,2
450.4275746,136.3121418,282.8568543,0.141255605,0.186567164,-1,2
425.9448321,92.44457799,273.8434772,0.11820331,0.280898876,-1,2
447.8001787,640.803402,551.0444628,0.112359551,0.240770465,-1,2
448.7939394,133.6338281,260.3315194,0.112107623,0.097744361,-1,2
425.9448321,113.7804904,267.148367,0.11820331,0.225225225,-1,2
537.7034499,570.2245172,555.0912087,0.117977528,0.374531835,-1,2
879.7931575,466.9946467,208.6000959,0.595238095,0.473933649,-1,2
447.8001787,134.5362405,272.6559187,0.112359551,0.089552239,-1,2
446.5355529,111,269.7243964,0.083146067,0,-1,2
997.4246839,134,198.5648509,0.374732334,0,-1,2
476.0178568,133.6338281,322.4519344,0.185897436,0.097744361,-1,2
849.3014777,134,89.23704388,0.650280899,0,-1,2
414.4683341,134,383.2140394,1.576576577,0,-1,2
356.1684994,549.6762684,235.274308,5.303030303,0.390625,-1,2
642.953342,159.3549497,426.7566637,1.651651652,0.238709677,-1,2
463.4878639,133.5402561,281.4604768,4.054054054,0.090225564,-1,2
473.9715181,133.6338281,307.2153154,0.16025641,0.097744361,-1,2
381.2925386,92.44457799,275.7399137,0.132275132,0.280898876,-1,2
783.4245337,523.5360542,158.8238017,0.762439807,0.382413088,-1,2
405.9187111,89.94442729,288.8390555,0.157107232,0.146067416,-1,2
951.1939865,92.44457799,248.9196658,0.640449438,0.280898876,-1,2
384.0377586,92.44457799,256.7357591,0.163588391,0.280898876,-1,2
997.2963451,620.2491435,192.3336944,0.505617978,0.389273356,-1,2
361.5314647,117.9533806,258.1549922,0.176966292,0.330357143,-1,2
386.3495826,92.44457799,269.2582404,0.197889182,0.280898876,-1,2
1040.069228,121.7415295,112.2552894,0.548245614,0.45045045,-1,2
611.6028123,113.7804904,446.0784684,1.540540541,0.225225225,-1,2
867.8277479,114.7562634,89.20201791,0.630790191,0.223214286,-1,2
570.0078947,117.0042734,478.8770719,2.364864865,0.333333333,-1,2
439.2561895,157.990506,423.2389987,3.828828829,0.16025641,-1,2
808.8071464,111.7586686,50.36119538,0.756589147,0.117117117,-1,2
512.9649111,89.94442729,423.0002955,1.640449438,0.146067416,-1,2
358.0223457,92.44457799,244.5005112,0.106741573,0.280898876,-1,2
902.4306068,157.990506,135.3292282,0.715258856,0.16025641,-1,2
336.043152,113.7804904,245.0352016,0.110778443,0.225225225,-1,2
810.8563375,160.5615147,127.7810628,0.54494382,0.243589744,-1,2
383.2140394,92.44457799,257.2571671,0.166666667,0.280898876,-1,2
524.7523225,114.7562634,311.5678096,1.515570934,0.223214286,-1,2
504.3500768,139.2838828,396.2590693,2.315,0.28358209,-1,2
468.5466892,112.6410227,336.8857373,1.639344262,0.107142857,-1,2
870.278691,111.7586686,185.0249983,0.498074454,0.117117117,-1,2
524.3176518,113.7804904,322.5,2.13963964,0.225225225,-1,2
630.9865292,138.3220879,469.0418425,1.22,0.285714286,-1,2
881.41931,118.2708755,178.4040358,0.664850136,0.339285714,-1,2
544.8981556,112.6410227,344.5613153,1.779026217,0.107142857,-1,2
567.7552289,138.3220879,426.7566637,1.52733119,0.285714286,-1,2
818.8491925,136.3121418,133.5,0.712143928,0.186567164,-1,2
406.9705149,112.7519401,282.2144575,0.1875,0.116071429,-1,2
401.778546,136.3121418,303.2824591,0.06234414,0.186567164,-1,2
407.9534287,111.7586686,269.2248131,0.187032419,0.117117117,-1,2
407.9534287,113.7804904,276.2191159,0.187032419,0.225225225,-1,2
384.0377586,113.7804904,256.5,0.163588391,0.225225225,-1,2
604.0529778,711.3543421,172.384019,1.370786517,0.465116279,-1,2
449.4374261,134,295.358257,0.141573034,0,-1,2
432.0567092,112.7519401,301.3411688,0.208037825,0.116071429,-1,2
447.8001787,133,288.8390555,0.112359551,0,-1,2
471.0976544,133.5402561,313.1932311,0.132762313,0.090225564,-1,2
810.3857106,156.5407295,140.0892573,0.615942029,0.083333333,-1,2
434.659637,89.94442729,296.3431288,0.236406619,0.146067416,-1,2
312.0032051,92.44457799,251,0.080385852,0.280898876,-1,2
379.9052513,554.7657163,485.5669367,0.100529101,0.535787321,-1,2
337.721779,117.3243368,245.0352016,0.149700599,0.342342342,-1,2
413.2807762,93.40770846,279.0707796,0.249376559,0.277777778,-1,2
410.3291362,113.7804904,271.0166047,0.216957606,0.225225225,-1,2
336.043152,114.0043859,231.50054,0.110778443,0.234234234,-1,2
407.9534287,133.5402561,277.703529,0.187032419,0.090225564,-1,2
512.0244135,113.7804904,356.4803641,3.148387097,0.225225225,-1,2
403.1128874,156.5407295,287.0161145,0.125,0.083333333,-1,2
416.6173304,111,269.7243964,0.281795511,0,-1,2
337.721779,111.6467644,233.0885025,0.149700599,0.108108108,-1,2
835.9162637,111.7586686,200.6053339,0.544959128,0.117117117,-1,2
394.2435795,133,283.982834,0.296296296,0,-1,2
420.0309512,111.7586686,294.2057103,0.311720698,0.117117117,-1,2
811.9470426,111.7586686,137.3062271,0.694152924,0.117117117,-1,2
717.4322268,113.7804904,125.0249975,0.735294118,0.225225225,-1,2
451.2759688,286.4192731,467.5066844,0.168539326,0.614754098,-1,2
550.6078459,113.7804904,400.9504333,2.565,0.225225225,-1,2
951.1939865,421.1424937,265.0325452,0.640449438,0.632022472,-1,2
456.0975773,139.0143877,307.7994477,0.224719101,0.276119403,-1,2
462.22289,117.3243368,316.2692682,0.280898876,0.342342342,-1,2
451.2759688,133.6338281,294,0.168539326,0.097744361,-1,2
456.0975773,111.6467644,307.1970052,0.224719101,0.108108108,-1,2
427.5195902,156.5407295,289.3656856,0.146572104,0.083333333,-1,2
429.597486,113.7804904,320.8145882,0.177304965,0.225225225,-1,2
431.854142,113.7804904,319.640423,0.205673759,0.225225225,-1,2
538.5164807,135.3292282,411.6898104,2.5,0.187969925,-1,2
811.9470426,111,89.80116926,0.694152924,0,-1,2
611.6028123,133,434.4378552,1.540540541,0,-1,2
336.043152,89.80534505,252.7300932,0.110778443,0.134831461,-1,2
517.3867026,89.80534505,267.0674072,3.759398496,0.134831461,-1,2
926.2580634,156.4608577,165.4463659,0.516403402,0.076923077,-1,2
359.494089,113.7804904,239.8509954,0.140449438,0.225225225,-1,2
530.7391073,114.0043859,278.6238504,2.808988764,0.234234234,-1,2
578.3234389,123.0650235,412.6660272,1.921348315,0.455357143,-1,2
